congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
116,House,301,2019-06-13,1,302,364,55,0.611,-0.791,0.333,-0.011,-81.992,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,302,2019-06-13,1,303,261,158,0.422,-0.753,0.26,0.178,-79.519,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,303,2019-06-13,1,304,90,329,0.511,-0.577,0.072,1.03,-139.061,HR2740,Failed,,On Agreeing to the Amendment,
116,House,304,2019-06-13,1,305,385,30,0.565,-0.825,0.297,-0.303,-54.26,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,305,2019-06-13,1,306,369,49,0.251,-0.968,0.174,-0.449,-85.151,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,306,2019-06-13,1,307,363,54,0.565,0.625,0.261,0.157,-95.606,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,307,2019-06-13,1,308,381,36,0.242,-0.97,0.18,-0.567,-68.418,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,308,2019-06-13,1,309,375,41,0.469,-0.883,0.249,-0.337,-69.443,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,309,2019-06-13,1,310,388,29,0.644,-0.467,1.203,-1.228,-53.211,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,310,2019-06-13,1,311,314,103,0.456,0.89,0.342,0.071,-91.586,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,311,2019-06-13,1,312,309,110,0.514,-0.858,0.319,0.084,-93.725,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,312,2019-06-13,1,313,234,182,0.185,0.983,0.586,0.133,-17.205,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,313,2019-06-13,1,314,279,138,0.394,-0.064,0.263,0.054,-79.23,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,314,2019-06-13,1,315,232,186,0.075,0.997,0.3,0.065,-23.436,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,315,2019-06-13,1,316,340,77,0.552,0.834,0.343,0.001,-88.696,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,316,2019-06-13,1,317,362,54,0.605,0.796,0.403,0.015,-72.448,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,317,2019-06-13,1,318,372,44,0.631,-0.776,0.302,-0.056,-78.131,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,318,2019-06-13,1,319,343,73,0.537,-0.844,0.381,-0.073,-81.752,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,319,2019-06-13,1,320,331,86,0.635,-0.773,0.441,0.293,-86.386,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,320,2019-06-13,1,321,224,192,-0.022,0.071,0.468,0.265,-9.154,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,321,2019-06-13,1,322,380,32,0.527,-0.85,1.11,-1.468,-55.628,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,322,2019-06-18,1,323,316,82,0.599,-0.801,0.162,-0.007,-148.851,HR2740,Passed,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2020, and for other purposes",On Motion that the Committee Rise,
116,House,323,2019-06-18,1,324,187,222,0.038,-0.537,-0.492,-0.181,-8.498,HR2740,Failed,,On Agreeing to the Amendment,
116,House,324,2019-06-18,1,325,410,6,0.0,0.0,0.0,0.0,0.0,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,325,2019-06-18,1,326,335,79,0.647,-0.763,0.294,0.184,-107.666,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,326,2019-06-18,1,327,174,240,0.315,-0.09,-0.556,-1.122,-23.525,HR2740,Failed,,On Agreeing to the Amendment,
116,House,327,2019-06-18,1,328,306,109,0.659,-0.752,0.293,0.358,-117.863,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,328,2019-06-18,1,329,170,244,0.256,0.145,-0.57,-1.038,-21.332,HR2740,Failed,,On Agreeing to the Amendment,
116,House,329,2019-06-18,1,330,265,151,0.231,0.279,0.182,0.418,-97.897,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,330,2019-06-18,1,331,383,33,-0.398,0.917,-0.182,0.276,-93.034,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,331,2019-06-18,1,332,228,186,-0.131,0.991,0.557,0.692,-10.491,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,332,2019-06-18,1,333,371,46,0.612,-0.791,0.551,-0.066,-54.518,HR3253,Passed,"Empowering Beneficiaries, Ensuring Access, and Strengthening Accountability Act","On Motion to Suspend the Rules and Pass, as Amended",
116,House,333,2019-06-18,1,334,131,287,0.341,-0.484,-0.266,0.136,-78.475,HR2740,Failed,,On Agreeing to the Amendment,
116,House,334,2019-06-18,1,335,110,310,0.435,-0.9,-0.371,0.069,-78.992,HR2740,Failed,,On Agreeing to the Amendment,
116,House,335,2019-06-18,1,336,183,237,-0.011,0.913,-0.686,-0.911,-17.445,HR2740,Failed,,On Agreeing to the Amendment,
116,House,336,2019-06-18,1,337,173,247,0.272,0.12,-0.593,-0.969,-23.581,HR2740,Failed,,On Agreeing to the Amendment,
116,House,337,2019-06-18,1,338,123,298,0.413,-0.911,-0.414,0.05,-73.726,HR2740,Failed,,On Agreeing to the Amendment,
116,House,338,2019-06-18,1,339,279,143,0.327,-0.917,0.21,-0.021,-105.841,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,339,2019-06-18,1,340,134,288,0.32,-0.688,-0.228,0.102,-91.77,HR2740,Failed,,On Agreeing to the Amendment,
116,House,340,2019-06-18,1,341,376,46,0.723,0.259,0.293,-0.47,-69.46,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,341,2019-06-18,1,342,350,73,0.651,0.326,0.152,-0.026,-153.214,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,342,2019-06-18,1,343,273,150,0.469,-0.883,0.25,0.173,-101.476,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,343,2019-06-18,1,344,240,182,0.083,0.413,0.361,0.642,-26.421,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,344,2019-06-18,1,345,173,250,0.302,-0.075,-0.001,0.685,-221.522,HR2740,Failed,,On Agreeing to the Amendment,
116,House,345,2019-06-18,1,346,322,101,0.53,-0.848,0.236,0.045,-120.664,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,346,2019-06-18,1,347,384,39,0.262,-0.738,0.087,-0.504,-88.988,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,347,2019-06-18,1,348,250,173,0.133,0.517,0.45,0.837,-34.743,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,348,2019-06-18,1,349,233,190,-0.144,0.99,0.341,0.384,-26.961,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,349,2019-06-18,1,350,202,221,-0.164,0.986,-0.277,-0.173,-54.604,HR2740,Failed,,On Agreeing to the Amendment,
116,House,350,2019-06-18,1,351,191,232,-0.213,0.977,-0.562,-0.897,-18.896,HR2740,Failed,,On Agreeing to the Amendment,
116,House,351,2019-06-18,1,352,419,3,0.0,0.0,0.0,0.0,0.0,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,352,2019-06-18,1,353,136,286,-0.162,-0.31,0.207,0.579,-100.874,HR2740,Failed,,On Agreeing to the Amendment,
116,House,353,2019-06-18,1,354,272,151,0.41,-0.493,0.234,0.149,-85.466,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,354,2019-06-18,1,355,399,22,0.364,-0.931,0.117,-0.46,-66.561,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,355,2019-06-19,1,356,232,193,0.046,0.051,0.713,-0.171,-0.306,HRES445,Passed,"Providing for consideration of H.R. 3055, relating to consideration of H.R. 2740, and providing for proceedings during the period from June 28, 2019, through July 8, 2019",On Ordering the Previous Question,
116,House,356,2019-06-19,1,357,231,195,-0.154,-0.988,0.48,-0.436,-13.182,HRES445,Passed,"Providing for consideration of H.R. 3055, relating to consideration of H.R. 2740, and providing for proceedings during the period from June 28, 2019, through July 8, 2019",On Agreeing to the Resolution,
116,House,357,2019-06-19,1,358,146,283,0.422,0.906,-0.35,0.108,-68.3,HR2740,Failed,,On Agreeing to the Amendment,
116,House,358,2019-06-19,1,359,197,232,0.06,0.183,-0.279,-0.521,-30.465,HR2740,Failed,,On Agreeing to the Amendment,
116,House,359,2019-06-19,1,360,229,199,0.269,-0.275,0.256,0.634,-44.022,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,360,2019-06-19,1,361,377,52,0.538,-0.843,0.309,-0.204,-75.081,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,361,2019-06-19,1,362,185,244,-0.081,0.997,-0.463,-0.778,-32.111,HR2740,Failed,,On Agreeing to the Amendment,
116,House,362,2019-06-19,1,363,229,200,-0.017,0.273,0.253,0.432,-33.842,HR2740,Agreed to,,On Agreeing to the Amendment,
116,House,363,2019-06-19,1,364,161,265,0.346,-0.121,-0.145,-0.2,-134.16,HR2740,Failed,,On Agreeing to the Amendment,
116,House,364,2019-06-19,1,365,132,297,0.437,-0.899,-0.298,-0.032,-88.038,HR2740,Failed,,On Agreeing to the Amendment,
116,House,365,2019-06-19,1,366,196,231,-0.122,0.993,-0.62,-0.635,-7.529,HR2740,Failed,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Recommit,
116,House,366,2019-06-19,1,367,226,203,-0.227,-0.555,0.617,-0.901,-15.334,HR2740,Passed,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2020, and for other purposes",On Passage,
116,House,367,2019-06-20,1,368,184,241,-0.269,0.928,-0.11,-0.221,-190.542,HR3055,Failed,,On Agreeing to the Amendment,
116,House,368,2019-06-20,1,369,192,234,0.043,0.999,-0.409,-0.252,-14.911,HR3055,Failed,,On Agreeing to the Amendment,
116,House,369,2019-06-20,1,370,261,165,-0.175,0.931,0.173,0.393,-115.004,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,370,2019-06-20,1,371,134,291,0.422,0.059,-0.312,-0.062,-79.277,HR3055,Failed,,On Agreeing to the Amendment,
116,House,371,2019-06-20,1,372,84,340,-0.171,0.985,-0.049,-0.355,-174.015,HR3055,Failed,,On Agreeing to the Amendment,
116,House,372,2019-06-20,1,373,376,49,0.648,-0.761,0.263,-0.008,-93.445,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,373,2019-06-20,1,374,234,192,0.177,0.286,0.722,0.154,-8.906,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,374,2019-06-20,1,375,113,312,0.439,-0.898,-0.333,0.064,-88.622,HR3055,Failed,,On Agreeing to the Amendment,
116,House,375,2019-06-20,1,376,419,6,0.0,0.0,0.0,0.0,0.0,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,376,2019-06-20,1,377,402,22,0.791,-0.253,0.978,-2.582,-55.099,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,377,2019-06-20,1,378,247,178,0.383,-0.182,0.251,0.73,-70.638,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,378,2019-06-20,1,379,243,183,0.325,-0.121,0.275,0.813,-56.772,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,379,2019-06-20,1,380,235,190,0.011,1.0,0.193,0.1,-80.754,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,380,2019-06-20,1,381,190,236,-0.052,0.968,-0.53,-0.719,-16.473,HR3055,Failed,,On Agreeing to the Amendment,
116,House,381,2019-06-20,1,382,239,187,-0.158,0.824,0.269,0.534,-52.821,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,382,2019-06-20,1,383,176,250,0.288,0.059,-0.5,-1.222,-35.589,HR3055,Failed,,On Agreeing to the Amendment,
116,House,383,2019-06-20,1,384,196,229,0.207,-0.099,-0.489,-1.28,-23.578,HR3055,Failed,,On Agreeing to the Amendment,
116,House,384,2019-06-20,1,385,189,237,0.21,0.018,-0.522,-1.174,-16.9,HR3055,Failed,,On Agreeing to the Amendment,
116,House,385,2019-06-20,1,386,187,239,0.215,0.021,-0.272,-0.51,-36.344,HR3055,Failed,,On Agreeing to the Amendment,
116,House,386,2019-06-20,1,387,191,235,0.343,-0.223,-0.261,-0.787,-58.858,HR3055,Failed,,On Agreeing to the Amendment,
116,House,387,2019-06-20,1,388,128,298,0.494,-0.87,-0.38,-0.125,-80.395,HR3055,Failed,,On Agreeing to the Amendment,
116,House,388,2019-06-20,1,389,132,293,0.448,-0.321,-0.513,-0.116,-64.754,HR3055,Failed,,On Agreeing to the Amendment,
116,House,389,2019-06-20,1,390,155,271,0.386,0.062,-0.488,-0.731,-56.832,HR3055,Failed,,On Agreeing to the Amendment,
116,House,390,2019-06-20,1,391,241,185,0.527,-0.454,0.393,1.227,-62.128,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,391,2019-06-20,1,392,319,107,0.591,-0.806,0.425,0.266,-86.538,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,392,2019-06-20,1,393,234,190,0.335,-0.243,0.298,0.84,-45.578,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,393,2019-06-20,1,394,371,55,0.462,0.887,0.198,0.255,-107.238,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,394,2019-06-20,1,395,247,177,0.129,0.364,0.493,1.273,-39.852,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,395,2019-06-21,1,396,371,51,0.617,-0.519,0.223,-0.096,-92.822,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,396,2019-06-21,1,397,417,5,0.0,0.0,0.0,0.0,0.0,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,397,2019-06-21,1,398,418,3,0.0,0.0,0.0,0.0,0.0,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,398,2019-06-24,1,399,217,195,0.275,-0.36,0.269,0.642,-43.394,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,399,2019-06-24,1,400,180,232,0.243,-0.001,-0.479,-0.424,-18.61,HR3055,Failed,,On Agreeing to the Amendment,
116,House,400,2019-06-24,1,401,181,232,0.228,0.026,-0.452,-0.421,-17.494,HR3055,Failed,,On Agreeing to the Amendment,
116,House,401,2019-06-24,1,402,145,269,0.431,-0.355,-0.692,-0.365,-48.557,HR3055,Failed,,On Agreeing to the Amendment,
116,House,402,2019-06-25,1,403,228,188,0.048,0.058,0.713,-0.182,-0.307,HRES460,Passed,"Providing for consideration of H.R. 2722, waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of H.R. 3351",On Ordering the Previous Question,
116,House,403,2019-06-25,1,404,225,190,0.018,1.0,0.508,-0.095,-9.151,HRES460,Passed,"Providing for consideration of H.R. 2722, waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of H.R. 3351",On Agreeing to the Resolution,
116,House,404,2019-06-25,1,405,131,283,0.41,0.685,-0.434,0.002,-66.551,HR3055,Failed,,On Agreeing to the Amendment,
116,House,405,2019-06-25,1,406,291,126,0.533,-0.48,0.327,0.335,-86.884,HR3055,Agreed to,,On Agreeing to the Amendment,
116,House,406,2019-06-25,1,407,201,220,0.044,-0.462,-0.7,-0.736,-18.866,HR3055,Failed,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Recommit with Instructions,
116,House,407,2019-06-25,1,408,227,194,-0.009,0.166,0.717,0.082,-2.266,HR3055,Passed,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Passage,
116,House,408,2019-06-25,1,409,226,188,0.047,0.058,0.712,-0.186,-0.304,HRES462,Passed,"Providing for consideration of the bill (H.R. 3401) making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Ordering the Previous Question,
116,House,409,2019-06-25,1,410,225,189,0.047,0.06,0.712,-0.184,-0.305,HRES462,Passed,"Providing for consideration of the bill (H.R. 3401) making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Agreeing to the Resolution,
116,House,410,2019-06-25,1,411,191,224,-0.244,0.97,-0.567,-1.014,-23.079,HR3351,Failed,,On Agreeing to the Amendment,
116,House,411,2019-06-25,1,412,224,198,-0.059,0.998,0.244,0.105,-53.247,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,412,2019-06-25,1,413,205,218,-0.292,0.956,-0.629,-0.87,-27.175,HR3401,Failed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Motion to Recommit with Instructions,
116,House,413,2019-06-25,1,414,230,195,0.303,0.953,0.725,-0.921,-14.959,HR3401,Passed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Passage,
116,House,414,2019-06-26,1,415,151,269,0.372,0.049,-0.411,-0.083,-56.167,HR3351,Failed,,On Agreeing to the Amendment,
116,House,415,2019-06-26,1,416,223,198,-0.1,0.373,0.669,0.599,-10.102,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,416,2019-06-26,1,417,140,280,0.419,-0.459,-0.713,-0.102,-52.769,HR3351,Failed,,On Agreeing to the Amendment,
116,House,417,2019-06-26,1,418,400,19,0.098,-0.995,0.116,-0.734,-46.66,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,418,2019-06-26,1,419,394,27,0.888,0.461,1.119,-1.658,-53.888,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,419,2019-06-26,1,420,367,51,0.687,0.726,0.331,-0.15,-74.187,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,420,2019-06-26,1,421,402,17,0.331,-0.944,0.148,-0.608,-43.154,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,421,2019-06-26,1,422,356,65,0.527,-0.85,0.324,-0.142,-81.157,HR3351,Agreed to,,On Agreeing to the Amendment,
116,House,422,2019-06-26,1,423,226,195,-0.419,0.78,-0.573,-1.207,-50.216,HR3351,Passed,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Recommit with Instructions,
116,House,423,2019-06-26,1,424,224,196,0.189,-0.982,0.633,0.624,-17.189,HR3351,Passed,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2020, and for other purposes",On Passage,
116,House,424,2019-06-27,1,425,226,188,0.047,0.053,0.712,-0.183,-0.306,HRES466,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 3401) making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Consideration of the Resolution,
116,House,425,2019-06-27,1,426,322,85,0.639,-0.416,-0.027,-1.64,-133.386,HRES466,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 3401) making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Agreeing to the Resolution,
116,House,426,2019-06-27,1,427,189,220,-0.23,0.851,-0.592,-1.01,-19.06,HR2722,Failed,SAFE Act,On Motion to Recommit with Instructions,
116,House,427,2019-06-27,1,428,225,184,-0.054,0.999,0.667,0.58,-6.211,HR2722,Passed,SAFE Act,On Passage,
116,House,428,2019-06-27,1,429,305,102,-0.414,-0.043,-0.176,-0.479,-125.68,HR3401,Passed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes",On Motion to Concur in the Senate Amendment,
116,House,429,2019-06-27,1,430,159,149,-0.244,0.389,0.062,0.188,-178.562,,Passed,,On Approving the Journal,
116,House,430,2019-07-09,1,431,410,12,0.756,0.655,0.267,0.111,-48.735,HR2515,Passed,Whistleblower Protection Reform Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,431,2019-07-09,1,432,417,2,0.0,0.0,0.0,0.0,0.0,HR3050,Passed,Expanding Investment in Small Businesses Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,432,2019-07-09,1,433,413,7,0.0,0.0,0.0,0.0,0.0,HR2409,Passed,Expanding Access to Capital for Rural Job Creators Act,On Motion to Suspend the Rules and Pass,
116,House,433,2019-07-10,1,434,232,197,0.042,0.006,0.711,-0.226,-0.304,HRES476,Passed,"Providing for consideration of H.R. 2500, the National Defense Authorization Act for Fiscal Year 2020, and providing for consideration of motions to suspend the rules",On Ordering the Previous Question on the Amendment and the Resolution,
116,House,434,2019-07-10,1,435,234,197,0.067,0.144,0.685,0.478,-3.839,HRES476,Agreed to,,On Agreeing to the Amendment,
116,House,435,2019-07-10,1,436,234,197,-0.039,0.999,0.416,0.274,-11.743,HRES476,Passed,"Providing for consideration of H.R. 2500, the National Defense Authorization Act for Fiscal Year 2020, and providing for consideration of motions to suspend the rules",On Agreeing to the Resolution,
116,House,436,2019-07-10,1,437,365,65,0.615,-0.167,0.165,-0.157,-129.256,HR1044,Passed,Fairness for High-Skilled Immigrants Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,437,2019-07-11,1,438,234,192,-0.058,0.998,0.615,0.689,-12.187,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,438,2019-07-11,1,439,240,186,0.152,0.988,0.498,0.22,-22.594,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,439,2019-07-11,1,440,229,198,0.063,-0.175,0.365,0.218,-10.655,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,440,2019-07-11,1,441,240,187,0.069,0.435,0.151,0.145,-103.926,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,441,2019-07-11,1,442,223,204,-0.23,0.776,0.361,0.607,-33.727,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,442,2019-07-11,1,443,245,181,0.278,-0.113,0.288,0.349,-38.938,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,443,2019-07-11,1,444,248,178,-0.102,0.995,0.32,0.578,-52.513,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,444,2019-07-11,1,445,217,209,-0.246,0.521,0.252,0.656,-70.038,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,445,2019-07-11,1,446,241,185,-0.076,0.997,0.937,1.389,-36.982,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,446,2019-07-11,1,447,232,194,-0.174,0.972,0.247,0.315,-60.251,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,447,2019-07-11,1,448,237,186,-0.249,0.969,0.53,1.142,-35.11,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,448,2019-07-11,1,449,244,179,-0.214,0.977,0.51,1.134,-39.803,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,449,2019-07-11,1,450,238,184,-0.315,0.949,0.531,1.317,-52.185,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,450,2019-07-11,1,451,249,173,0.152,0.988,0.101,0.037,-195.977,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,451,2019-07-11,1,452,239,182,0.087,0.494,0.258,0.266,-35.412,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,452,2019-07-11,1,453,234,188,-0.087,0.996,0.888,1.087,-17.395,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,453,2019-07-11,1,454,163,263,-0.316,0.229,0.274,0.468,-92.186,HR2500,Failed,,On Agreeing to the Amendment,
116,House,454,2019-07-11,1,455,197,228,-0.22,0.417,0.219,0.254,-88.766,HR2500,Failed,,On Agreeing to the Amendment,
116,House,455,2019-07-11,1,456,214,213,-0.13,0.322,0.257,0.303,-48.569,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,456,2019-07-11,1,457,222,204,-0.005,-0.344,0.685,0.605,-19.423,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,457,2019-07-11,1,458,220,206,-0.091,0.199,0.606,0.927,-21.433,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,458,2019-07-12,1,459,114,306,-0.585,0.535,0.529,1.172,-87.194,HR2500,Failed,,On Agreeing to the Amendment,
116,House,459,2019-07-12,1,460,186,235,-0.211,0.153,0.226,0.707,-80.939,HR2500,Failed,,On Agreeing to the Amendment,
116,House,460,2019-07-12,1,461,415,6,0.0,0.0,0.0,0.0,0.0,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,461,2019-07-12,1,462,201,220,0.14,-0.99,-0.367,-0.322,-33.623,HR2500,Failed,,On Agreeing to the Amendment,
116,House,462,2019-07-12,1,463,250,170,-0.272,0.962,0.228,0.531,-89.378,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,463,2019-07-12,1,464,241,180,-0.266,0.964,0.342,0.752,-52.999,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,464,2019-07-12,1,465,236,183,-0.4,0.917,0.321,0.888,-79.294,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,465,2019-07-12,1,466,197,223,0.114,-0.994,0.265,0.32,-75.681,HR2500,Failed,,On Agreeing to the Amendment,
116,House,466,2019-07-12,1,467,178,241,0.209,-0.714,0.458,1.326,-72.396,HR2500,Failed,,On Agreeing to the Amendment,
116,House,467,2019-07-12,1,468,172,245,-0.252,0.148,0.225,0.506,-89.36,HR2500,Failed,,On Agreeing to the Amendment,
116,House,468,2019-07-12,1,469,212,204,-0.245,0.97,0.394,0.35,-41.23,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,469,2019-07-12,1,470,235,182,-0.17,0.985,0.541,0.938,-22.094,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,470,2019-07-12,1,471,229,189,-0.11,0.994,0.269,0.223,-44.436,HR2500,Agreed to,,On Agreeing to the Amendment,
116,House,471,2019-07-12,1,472,204,212,-0.024,-0.05,-0.561,-1.075,-27.08,HR2500,Failed,National Defense Authorization Act for Fiscal Year 2020,On Motion to Recommit with Instructions,
116,House,472,2019-07-12,1,473,220,197,0.273,0.782,0.53,-1.023,-20.329,HR2500,Passed,National Defense Authorization Act for Fiscal Year 2020,On Passage,
116,House,473,2019-07-12,1,474,402,12,0.147,-0.989,0.205,-1.248,-23.784,HR1327,Passed,"Never Forget the Heroes: James Zadroga, Ray Pfeifer, and Luis Alvarez Permanent Authorization of the September 11th Victim Compensation Fund Act","On Motion to Suspend the Rules and Pass, as Amended",
116,House,474,2019-07-15,1,475,414,1,0.0,0.0,0.0,0.0,0.0,HR2744,Passed,USAID Branding Modernization Act,On Motion to Suspend the Rules and Pass,
116,House,475,2019-07-15,1,476,414,1,0.0,0.0,0.0,0.0,0.0,HRES432,Passed,Condemning the attacks on peaceful protesters and supporting an immediate peaceful transition to a civilian-led democratic government in Sudan,"On Motion to Suspend the Rules and Agree, as Amended",
116,House,476,2019-07-15,1,477,405,7,0.0,0.0,0.0,0.0,0.0,HR2037,Passed,Saudi Arabia Human Rights and Accountability Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,477,2019-07-16,1,478,230,189,0.042,0.007,0.711,-0.229,-0.306,HRES491,Passed,"Providing for consideration of H.R. 3494, relating to the consideration of House Report 116-125 and an accompanying resolution, relating to the consideration of measures disapproving of sales, exports, or approvals pursuant to the Arms Export Control Act, and providing for consideration of H. Res. 489",On Ordering the Previous Question,
116,House,478,2019-07-16,1,479,233,190,0.042,0.007,0.71,-0.229,-0.306,HRES491,Passed,"Providing for consideration of H.R. 3494, relating to the consideration of House Report 116-125 and an accompanying resolution, relating to the consideration of measures disapproving of sales, exports, or approvals pursuant to the Arms Export Control Act, and providing for consideration of H. Res. 489",On Agreeing to the Resolution,
