congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,3,21360,6,100.0
117,House,3,21362,1,100.0
117,House,3,21364,6,100.0
117,House,3,21365,1,100.0
117,House,3,21366,1,100.0
117,House,3,21367,6,100.0
117,House,3,21368,1,100.0
117,House,3,21370,1,100.0
117,House,3,21371,1,100.0
117,House,3,21372,1,100.0
117,House,3,21373,6,100.0
117,House,3,21375,9,100.0
117,House,3,21500,6,100.0
117,House,3,21502,1,100.0
117,House,3,21503,6,100.0
117,House,3,21504,9,100.0
117,House,3,21506,1,100.0
117,House,3,21507,1,100.0
117,House,3,21508,1,100.0
117,House,3,21510,6,100.0
117,House,3,21513,6,100.0
117,House,3,21514,6,100.0
117,House,3,21515,6,100.0
117,House,3,21516,6,100.0
117,House,3,21519,6,99.5
117,House,3,21523,6,100.0
117,House,3,21525,1,100.0
117,House,3,21526,6,100.0
117,House,3,21529,1,100.0
117,House,3,21530,1,100.0
117,House,3,21531,6,100.0
117,House,3,21536,1,100.0
117,House,3,21538,1,100.0
117,House,3,21539,6,100.0
117,House,3,21540,1,100.0
117,House,3,21541,6,99.6
117,House,3,21542,6,98.6
117,House,3,21544,6,100.0
117,House,3,21545,1,100.0
117,House,3,21548,1,100.0
117,House,3,21551,6,100.0
117,House,3,21554,1,100.0
117,House,3,21556,6,100.0
117,House,3,21557,6,100.0
117,House,3,21559,6,100.0
117,House,3,21561,6,100.0
117,House,3,21562,6,100.0
117,House,3,21563,6,100.0
117,House,3,21564,6,100.0
117,House,3,21565,6,100.0
117,House,3,21566,1,100.0
117,House,3,21700,6,100.0
117,House,3,21701,6,100.0
117,House,3,21702,6,100.0
117,House,3,21703,1,100.0
117,House,3,21704,6,100.0
117,House,3,21705,6,100.0
117,House,3,21706,1,100.0
117,House,3,21707,1,100.0
117,House,3,21708,6,100.0
117,House,3,21709,1,100.0
117,House,3,21710,6,100.0
117,House,3,21711,1,100.0
117,House,3,21712,1,99.9
117,House,3,21713,1,100.0
117,House,3,21714,6,100.0
117,House,3,21715,1,100.0
117,House,3,21717,9,100.0
117,House,3,21718,6,97.6
117,House,3,21719,6,100.0
117,House,3,21720,6,100.0
117,House,3,21722,1,100.0
117,House,3,21723,1,99.1
117,House,3,21724,6,100.0
117,House,3,21725,6,100.0
117,House,3,21726,1,100.0
117,House,3,21727,6,100.0
117,House,3,21728,1,100.0
117,House,3,21730,1,100.0
117,House,3,21731,6,100.0
117,House,3,21732,1,100.0
117,House,3,21735,6,100.0
117,House,3,21736,1,100.0
117,House,3,21738,1,99.3
117,House,3,21739,1,99.8
117,House,3,21740,1,100.0
117,House,3,21741,9,100.0
117,House,3,21744,6,100.0
117,House,3,21745,6,100.0
117,House,3,21746,1,100.0
117,House,3,21747,1,99.9
117,House,3,21750,6,100.0
117,House,3,21753,6,100.0
117,House,3,21754,1,100.0
117,House,3,21755,6,100.0
117,House,3,21756,1,98.3
117,House,3,21757,6,100.0
117,House,3,21758,6,100.0
117,House,3,21759,6,100.0
117,House,3,21760,6,100.0
117,House,3,21761,1,100.0
117,House,3,21762,1,100.0
117,House,3,21763,1,100.0
117,House,3,21900,1,100.0
117,House,3,21901,6,100.0
117,House,3,21902,1,100.0
117,House,3,21903,6,100.0
117,House,3,21905,6,100.0
117,House,3,21906,1,100.0
117,House,3,21908,6,100.0
117,House,3,21910,1,100.0
117,House,3,21911,6,100.0
117,House,3,21912,1,100.0
117,House,3,21914,1,100.0
117,House,3,21915,1,100.0
117,House,3,21916,1,100.0
117,House,3,21917,1,100.0
117,House,3,21919,1,100.0
117,House,3,21920,6,100.0
117,House,3,21921,1,100.0
117,House,3,21922,1,100.0
117,House,3,21923,1,97.4
117,House,3,21924,6,99.8
117,House,3,21925,6,100.0
117,House,3,21926,6,100.0
117,House,3,21927,6,100.0
117,House,3,21928,1,100.0
117,House,3,21929,6,100.0
117,House,3,21930,1,100.0
117,House,3,21931,1,100.0
117,House,3,21934,1,100.0
117,House,3,21935,6,100.0
117,House,3,21936,6,100.0
117,House,3,21937,1,100.0
117,House,3,21938,1,100.0
117,House,3,21939,1,100.0
117,House,3,21940,1,100.0
117,House,3,21941,1,99.9
117,House,3,21942,1,100.0
117,House,3,21944,1,100.0
117,House,3,21945,6,100.0
117,House,3,21946,6,100.0
117,House,3,21948,1,100.0
117,House,3,21949,1,98.9
117,House,3,21950,1,99.7
117,House,3,21951,1,100.0
117,House,3,21952,6,100.0
117,House,3,21953,1,100.0
117,House,3,21954,1,99.6
117,House,3,21955,1,99.8
117,House,3,21956,6,100.0
117,House,3,21959,6,100.0
117,House,3,21961,6,100.0
117,House,3,21962,1,100.0
117,House,3,21964,1,99.8
117,House,3,21965,1,100.0
117,House,3,21966,1,99.6
117,House,3,21968,1,100.0
117,House,3,21969,6,100.0
117,House,3,21970,6,100.0
117,House,3,21971,6,100.0
117,House,3,21972,1,100.0
117,House,3,21973,6,100.0
117,House,3,21974,6,100.0
117,House,3,21975,1,99.5
117,House,3,21977,1,100.0
117,House,3,21978,1,100.0
117,House,3,21979,1,100.0
117,House,3,21981,6,100.0
117,House,3,21983,1,100.0
117,House,3,21984,6,100.0
117,House,3,21985,6,100.0
117,House,3,21986,6,100.0
117,House,3,21987,6,100.0
117,House,3,21988,6,100.0
117,House,3,21989,6,100.0
117,House,3,21990,6,100.0
117,House,3,22100,1,100.0
117,House,3,22101,6,100.0
117,House,3,22102,6,100.0
117,House,3,22103,6,100.0
117,House,3,22104,1,100.0
117,House,3,22105,1,100.0
117,House,3,22106,1,100.0
117,House,3,22107,6,100.0
117,House,3,22108,6,100.0
117,House,3,22109,6,100.0
117,House,3,22110,6,100.0
117,House,3,22111,6,100.0
117,House,3,22112,6,100.0
117,House,3,22113,6,100.0
117,House,3,22114,6,100.0
117,House,3,22115,6,100.0
117,House,3,22116,6,100.0
117,House,3,22117,6,99.9
117,House,3,22118,6,99.7
117,House,3,22119,6,99.4
117,House,3,22120,6,100.0
117,House,3,22121,6,100.0
117,House,3,22122,6,100.0
117,House,3,22123,6,100.0
117,House,3,22124,6,100.0
117,House,3,22125,6,100.0
117,House,3,22126,1,100.0
117,House,3,22127,1,100.0
117,House,3,22128,1,100.0
117,House,3,22129,6,99.9
117,House,3,22130,6,100.0
117,House,3,22131,1,100.0
117,House,3,22132,6,100.0
117,House,3,22133,6,99.7
117,House,3,22134,6,100.0
117,House,3,22135,1,100.0
117,House,3,22136,6,100.0
117,House,3,22137,6,99.6
117,House,3,22138,6,100.0
117,House,3,22139,6,99.0
117,House,3,22140,6,100.0
117,House,3,22141,6,100.0
117,House,3,22142,1,100.0
117,House,3,22143,6,100.0
117,House,3,22144,1,100.0
117,House,3,22145,6,99.8
117,House,3,22146,6,100.0
117,House,3,22147,6,100.0
117,House,3,22148,6,100.0
117,House,3,22149,1,100.0
117,House,3,22151,6,100.0
117,House,3,22152,6,99.8
117,House,3,22153,1,100.0
117,House,3,22154,1,100.0
117,House,3,22155,6,100.0
117,House,3,22156,1,100.0
117,House,3,29106,1,100.0
117,House,3,29109,1,100.0
117,House,3,29312,1,100.0
117,House,3,29317,1,100.0
117,House,3,29323,6,100.0
117,House,3,29339,1,100.0
117,House,3,29346,1,100.0
117,House,3,29368,1,100.0
117,House,3,29377,9,100.0
117,House,3,29378,1,100.0
117,House,3,29379,1,100.0
117,House,3,29393,6,100.0
117,House,3,29504,1,100.0
117,House,3,29550,6,100.0
117,House,3,29561,1,100.0
117,House,3,29571,1,100.0
117,House,3,29573,1,100.0
117,House,3,29588,1,100.0
117,House,3,29701,6,100.0
117,House,3,29707,1,100.0
117,House,3,29710,1,100.0
117,House,3,29717,1,100.0
117,House,3,29729,1,100.0
117,House,3,29741,1,100.0
117,House,3,29759,6,100.0
117,House,3,29760,9,100.0
117,House,3,29762,9,100.0
117,House,3,29768,1,100.0
117,House,3,29769,1,100.0
117,House,3,29776,1,100.0
117,House,3,29778,1,100.0
117,House,3,29901,1,100.0
117,House,3,29903,1,100.0
117,House,3,29908,1,100.0
117,House,3,29910,6,99.9
117,House,3,29911,1,100.0
117,House,3,31101,1,100.0
117,House,3,31102,6,100.0
117,House,3,31103,1,100.0
117,House,3,39301,1,100.0
117,House,3,39305,1,100.0
117,House,3,39307,1,100.0
117,House,3,91980,6,99.4
117,House,4,14066,9,99.9
117,House,4,14854,6,100.0
117,House,4,14863,6,97.3
117,House,4,14873,1,100.0
117,House,4,15019,1,99.3
117,House,4,15029,1,100.0
117,House,4,15410,1,100.0
117,House,4,15433,1,100.0
117,House,4,15438,1,100.0
117,House,4,15446,6,100.0
117,House,4,15454,1,100.0
117,House,4,15616,1,100.0
117,House,4,20104,1,100.0
117,House,4,20107,6,100.0
117,House,4,20119,1,100.0
117,House,4,20122,1,100.0
117,House,4,20124,6,100.0
117,House,4,20136,1,100.0
117,House,4,20138,6,100.0
117,House,4,20145,1,100.0
117,House,4,20301,6,100.0
117,House,4,20305,1,100.0
117,House,4,20307,9,100.0
117,House,4,20310,1,100.0
117,House,4,20316,6,99.9
117,House,4,20321,1,100.0
117,House,4,20322,1,99.7
117,House,4,20329,1,100.0
117,House,4,20340,1,100.0
117,House,4,20342,9,99.8
117,House,4,20343,1,100.0
117,House,4,20344,6,100.0
117,House,4,20355,6,100.0
117,House,4,20356,6,100.0
117,House,4,20501,1,99.9
117,House,4,20504,1,100.0
117,House,4,20517,1,100.0
117,House,4,20518,6,100.0
117,House,4,20519,1,100.0
117,House,4,20521,6,100.0
117,House,4,20522,6,100.0
117,House,4,20527,6,100.0
117,House,4,20529,1,100.0
117,House,4,20530,6,100.0
117,House,4,20533,1,100.0
117,House,4,20535,6,100.0
117,House,4,20537,1,100.0
117,House,4,20538,1,100.0
117,House,4,20542,1,100.0
117,House,4,20702,1,100.0
117,House,4,20703,9,100.0
117,House,4,20704,6,100.0
117,House,4,20705,1,100.0
117,House,4,20706,1,100.0
117,House,4,20708,1,100.0
117,House,4,20709,6,100.0
117,House,4,20712,1,100.0
117,House,4,20723,1,100.0
117,House,4,20724,1,100.0
117,House,4,20725,6,100.0
117,House,4,20729,6,100.0
117,House,4,20733,1,100.0
117,House,4,20738,6,100.0
117,House,4,20748,1,100.0
117,House,4,20749,1,99.9
117,House,4,20750,1,100.0
117,House,4,20755,6,100.0
117,House,4,20756,6,100.0
117,House,4,20757,1,100.0
117,House,4,20758,6,100.0
117,House,4,20759,6,100.0
117,House,4,20762,1,100.0
117,House,4,20902,1,99.4
117,House,4,20903,6,100.0
117,House,4,20907,1,99.9
117,House,4,20909,6,100.0
117,House,4,20916,6,100.0
117,House,4,20920,1,100.0
117,House,4,20926,6,100.0
117,House,4,20927,1,100.0
117,House,4,20934,1,100.0
117,House,4,20941,1,100.0
117,House,4,20944,1,99.7
117,House,4,20946,6,99.9
117,House,4,20952,1,100.0
117,House,4,20954,1,100.0
117,House,4,20955,1,100.0
117,House,4,20958,1,100.0
117,House,4,20959,1,100.0
117,House,4,21101,6,99.9
117,House,4,21102,1,100.0
117,House,4,21103,6,100.0
117,House,4,21105,6,100.0
117,House,4,21106,9,100.0
117,House,4,21108,6,99.9
117,House,4,21110,9,100.0
117,House,4,21116,6,100.0
117,House,4,21118,1,100.0
117,House,4,21123,9,100.0
117,House,4,21128,6,99.7
117,House,4,21132,6,100.0
117,House,4,21137,1,100.0
117,House,4,21139,6,100.0
117,House,4,21140,1,100.0
117,House,4,21142,6,100.0
117,House,4,21148,6,100.0
117,House,4,21149,6,100.0
117,House,4,21150,6,100.0
117,House,4,21162,6,100.0
117,House,4,21163,6,99.9
117,House,4,21165,6,100.0
117,House,4,21167,6,100.0
117,House,4,21172,1,100.0
117,House,4,21174,6,100.0
117,House,4,21178,6,100.0
117,House,4,21179,6,100.0
117,House,4,21187,6,100.0
117,House,4,21188,6,99.9
117,House,4,21191,6,100.0
117,House,4,21193,6,100.0
117,House,4,21196,6,100.0
117,House,4,21198,1,100.0
117,House,4,21302,6,100.0
117,House,4,21303,1,100.0
117,House,4,21304,1,100.0
117,House,4,21306,1,100.0
117,House,4,21308,9,100.0
117,House,4,21309,1,100.0
117,House,4,21311,1,100.0
117,House,4,21312,1,100.0
117,House,4,21313,1,100.0
117,House,4,21314,1,100.0
117,House,4,21315,1,99.6
117,House,4,21321,1,100.0
117,House,4,21326,1,99.3
117,House,4,21328,6,99.8
117,House,4,21329,1,100.0
117,House,4,21330,6,100.0
117,House,4,21333,6,100.0
117,House,4,21337,6,100.0
117,House,4,21339,1,100.0
117,House,4,21340,1,100.0
117,House,4,21342,1,100.0
117,House,4,21343,1,100.0
117,House,4,21344,9,100.0
117,House,4,21346,6,100.0
117,House,4,21351,9,100.0
117,House,4,21352,1,100.0
117,House,4,21353,6,99.6
117,House,4,21355,6,100.0
117,House,4,21356,6,100.0
117,House,4,21358,1,100.0
117,House,4,21359,6,100.0
117,House,4,21360,6,100.0
117,House,4,21362,1,100.0
117,House,4,21364,6,100.0
117,House,4,21365,1,100.0
117,House,4,21366,1,100.0
117,House,4,21367,9,100.0
117,House,4,21368,1,100.0
117,House,4,21370,1,100.0
117,House,4,21371,1,100.0
117,House,4,21372,1,100.0
117,House,4,21373,6,100.0
117,House,4,21375,9,100.0
117,House,4,21500,6,100.0
117,House,4,21502,1,100.0
117,House,4,21503,6,100.0
117,House,4,21504,1,100.0
117,House,4,21506,1,100.0
117,House,4,21507,1,100.0
117,House,4,21508,1,100.0
117,House,4,21510,6,100.0
117,House,4,21513,6,100.0
117,House,4,21514,6,100.0
117,House,4,21515,6,100.0
117,House,4,21516,6,100.0
117,House,4,21519,6,99.4
117,House,4,21523,6,100.0
117,House,4,21525,1,100.0
117,House,4,21526,6,100.0
117,House,4,21529,1,100.0
117,House,4,21530,1,100.0
117,House,4,21531,6,100.0
117,House,4,21536,1,100.0
117,House,4,21538,1,100.0
117,House,4,21539,6,100.0
117,House,4,21540,1,100.0
117,House,4,21541,9,99.6
117,House,4,21542,6,98.5
117,House,4,21544,6,100.0
117,House,4,21545,1,100.0
117,House,4,21548,1,100.0
117,House,4,21551,6,100.0
117,House,4,21554,1,100.0
117,House,4,21556,6,100.0
117,House,4,21557,6,100.0
117,House,4,21559,6,100.0
117,House,4,21561,6,100.0
117,House,4,21562,6,100.0
117,House,4,21563,6,100.0
117,House,4,21564,6,100.0
117,House,4,21565,6,100.0
117,House,4,21566,1,100.0
117,House,4,21700,6,100.0
117,House,4,21701,6,100.0
117,House,4,21702,6,100.0
117,House,4,21703,1,100.0
117,House,4,21704,6,100.0
117,House,4,21705,6,100.0
117,House,4,21706,1,100.0
117,House,4,21707,1,100.0
117,House,4,21708,6,100.0
117,House,4,21709,1,100.0
117,House,4,21710,6,100.0
117,House,4,21711,1,100.0
117,House,4,21712,1,99.9
117,House,4,21713,1,100.0
117,House,4,21714,6,100.0
117,House,4,21715,1,100.0
117,House,4,21717,9,100.0
117,House,4,21718,6,97.5
117,House,4,21719,6,100.0
117,House,4,21720,6,100.0
117,House,4,21722,1,100.0
117,House,4,21723,1,99.2
117,House,4,21724,6,100.0
117,House,4,21725,6,100.0
117,House,4,21726,1,100.0
117,House,4,21727,6,100.0
117,House,4,21728,1,100.0
117,House,4,21730,1,100.0
117,House,4,21731,6,100.0
117,House,4,21732,1,100.0
117,House,4,21735,6,100.0
117,House,4,21736,1,100.0
117,House,4,21738,1,99.4
117,House,4,21739,1,99.8
117,House,4,21740,1,100.0
117,House,4,21741,9,100.0
117,House,4,21744,6,100.0
117,House,4,21745,6,100.0
117,House,4,21746,1,100.0
117,House,4,21747,1,99.9
117,House,4,21750,6,100.0
117,House,4,21753,6,100.0
117,House,4,21754,1,100.0
117,House,4,21755,6,100.0
117,House,4,21756,1,98.4
117,House,4,21757,6,100.0
117,House,4,21758,6,100.0
117,House,4,21759,6,100.0
117,House,4,21760,6,100.0
117,House,4,21761,1,100.0
117,House,4,21762,1,100.0
117,House,4,21763,1,100.0
117,House,4,21900,1,100.0
117,House,4,21901,6,100.0
117,House,4,21902,1,100.0
117,House,4,21903,6,100.0
117,House,4,21905,6,100.0
117,House,4,21906,1,100.0
117,House,4,21908,6,100.0
117,House,4,21910,1,100.0
117,House,4,21911,6,100.0
117,House,4,21912,1,100.0
117,House,4,21914,1,100.0
117,House,4,21915,1,100.0
117,House,4,21916,1,100.0
117,House,4,21917,1,100.0
117,House,4,21919,1,100.0
117,House,4,21920,6,100.0
117,House,4,21921,1,100.0
117,House,4,21922,1,100.0
117,House,4,21923,1,97.5
117,House,4,21924,6,99.8
117,House,4,21925,6,100.0
117,House,4,21926,6,100.0
117,House,4,21927,6,100.0
117,House,4,21928,1,100.0
117,House,4,21929,6,100.0
117,House,4,21930,1,100.0
117,House,4,21931,1,100.0
117,House,4,21934,1,100.0
117,House,4,21935,6,100.0
117,House,4,21936,6,100.0
117,House,4,21937,1,100.0
117,House,4,21938,1,100.0
117,House,4,21939,1,100.0
117,House,4,21940,1,100.0
117,House,4,21941,1,99.9
117,House,4,21942,1,100.0
117,House,4,21944,1,100.0
117,House,4,21945,6,100.0
117,House,4,21946,6,100.0
117,House,4,21948,1,100.0
117,House,4,21949,1,98.9
117,House,4,21950,1,99.7
117,House,4,21951,1,100.0
117,House,4,21952,6,100.0
117,House,4,21953,1,100.0
117,House,4,21954,1,99.6
117,House,4,21955,1,99.8
117,House,4,21956,6,100.0
117,House,4,21959,6,100.0
117,House,4,21961,6,100.0
117,House,4,21962,1,100.0
117,House,4,21964,1,99.8
117,House,4,21965,1,100.0
117,House,4,21966,1,99.7
117,House,4,21968,1,100.0
117,House,4,21969,6,99.9
117,House,4,21970,6,100.0
117,House,4,21971,6,100.0
117,House,4,21972,1,100.0
117,House,4,21973,6,100.0
117,House,4,21974,6,100.0
117,House,4,21975,1,99.5
117,House,4,21977,1,100.0
117,House,4,21978,1,100.0
117,House,4,21979,1,100.0
117,House,4,21981,6,100.0
117,House,4,21983,1,100.0
117,House,4,21984,6,100.0
117,House,4,21985,6,100.0
117,House,4,21986,6,100.0
117,House,4,21987,6,100.0
117,House,4,21988,6,100.0
117,House,4,21989,6,100.0
117,House,4,21990,6,100.0
117,House,4,22100,1,100.0
117,House,4,22101,6,100.0
117,House,4,22102,6,100.0
117,House,4,22103,6,100.0
117,House,4,22104,1,100.0
117,House,4,22105,1,100.0
117,House,4,22106,1,100.0
117,House,4,22107,6,100.0
117,House,4,22108,6,100.0
117,House,4,22109,6,100.0
117,House,4,22110,6,100.0
117,House,4,22111,6,100.0
117,House,4,22112,6,100.0
117,House,4,22113,6,100.0
117,House,4,22114,6,100.0
117,House,4,22115,6,100.0
117,House,4,22116,6,100.0
117,House,4,22117,6,99.9
117,House,4,22118,6,99.7
117,House,4,22119,6,99.4
117,House,4,22120,6,100.0
117,House,4,22121,6,100.0
117,House,4,22122,6,100.0
117,House,4,22123,6,100.0
117,House,4,22124,6,100.0
117,House,4,22125,6,100.0
117,House,4,22126,1,100.0
117,House,4,22127,1,100.0
117,House,4,22128,1,100.0
117,House,4,22129,6,99.8
117,House,4,22130,6,100.0
117,House,4,22131,1,100.0
117,House,4,22132,6,100.0
117,House,4,22133,6,99.6
117,House,4,22134,6,100.0
117,House,4,22135,1,100.0
117,House,4,22136,6,100.0
117,House,4,22137,6,99.5
117,House,4,22138,6,100.0
117,House,4,22139,6,98.9
117,House,4,22140,6,100.0
117,House,4,22141,6,100.0
117,House,4,22142,1,100.0
117,House,4,22143,6,100.0
117,House,4,22144,1,100.0
117,House,4,22145,6,99.8
117,House,4,22146,6,100.0
117,House,4,22147,6,100.0
117,House,4,22148,6,100.0
117,House,4,22149,1,100.0
117,House,4,22151,6,100.0
117,House,4,22152,6,99.8
117,House,4,22153,1,100.0
117,House,4,22154,1,100.0
117,House,4,22155,6,100.0
117,House,4,22156,1,100.0
117,House,4,29106,1,100.0
117,House,4,29109,1,100.0
117,House,4,29312,1,100.0
117,House,4,29317,1,100.0
117,House,4,29323,9,100.0
117,House,4,29339,1,100.0
117,House,4,29346,1,100.0
117,House,4,29368,1,100.0
117,House,4,29377,9,100.0
117,House,4,29378,1,100.0
117,House,4,29379,1,100.0
117,House,4,29393,6,100.0
117,House,4,29504,1,100.0
117,House,4,29550,6,100.0
117,House,4,29561,1,100.0
117,House,4,29571,1,100.0
117,House,4,29573,1,100.0
117,House,4,29588,1,100.0
117,House,4,29701,6,100.0
117,House,4,29707,1,100.0
117,House,4,29710,1,100.0
117,House,4,29717,1,100.0
117,House,4,29729,1,100.0
117,House,4,29741,1,100.0
117,House,4,29759,6,100.0
117,House,4,29760,9,100.0
117,House,4,29762,9,100.0
117,House,4,29768,1,100.0
117,House,4,29769,1,100.0
117,House,4,29776,1,100.0
117,House,4,29778,1,100.0
117,House,4,29901,1,100.0
117,House,4,29903,1,100.0
117,House,4,29908,1,100.0
117,House,4,29910,6,99.9
117,House,4,29911,1,100.0
117,House,4,31101,1,100.0
117,House,4,31102,6,100.0
117,House,4,31103,1,100.0
117,House,4,39301,1,100.0
117,House,4,39305,1,100.0
117,House,4,39307,1,100.0
117,House,4,91980,6,99.4
117,House,5,14066,6,99.9
117,House,5,14854,6,100.0
117,House,5,14863,6,97.4
117,House,5,14873,1,100.0
117,House,5,15019,1,99.2
117,House,5,15029,1,100.0
117,House,5,15410,1,100.0
117,House,5,15433,1,100.0
117,House,5,15438,1,100.0
117,House,5,15446,6,100.0
117,House,5,15454,1,100.0
117,House,5,15616,1,100.0
117,House,5,20104,1,100.0
117,House,5,20107,6,100.0
117,House,5,20119,1,100.0
117,House,5,20122,1,100.0
117,House,5,20124,6,100.0
117,House,5,20136,1,100.0
117,House,5,20138,6,100.0
117,House,5,20145,1,100.0
117,House,5,20301,6,100.0
117,House,5,20305,1,100.0
117,House,5,20307,6,100.0
117,House,5,20310,1,100.0
117,House,5,20316,6,99.9
117,House,5,20321,1,100.0
117,House,5,20322,1,99.7
117,House,5,20329,1,100.0
117,House,5,20340,1,100.0
117,House,5,20342,6,99.8
117,House,5,20343,1,100.0
117,House,5,20344,6,100.0
117,House,5,20355,6,100.0
117,House,5,20356,6,100.0
117,House,5,20501,1,99.9
117,House,5,20504,1,100.0
117,House,5,20517,1,100.0
117,House,5,20518,6,100.0
117,House,5,20519,1,100.0
117,House,5,20521,6,100.0
117,House,5,20522,6,100.0
117,House,5,20527,6,100.0
117,House,5,20529,1,100.0
117,House,5,20530,6,100.0
117,House,5,20533,1,100.0
117,House,5,20535,6,100.0
117,House,5,20537,1,100.0
117,House,5,20538,1,100.0
117,House,5,20542,1,100.0
117,House,5,20702,1,100.0
117,House,5,20703,6,100.0
117,House,5,20704,6,100.0
117,House,5,20705,1,100.0
117,House,5,20706,1,100.0
117,House,5,20708,1,100.0
117,House,5,20709,6,100.0
117,House,5,20712,1,100.0
117,House,5,20723,1,100.0
117,House,5,20724,1,100.0
117,House,5,20725,6,100.0
117,House,5,20729,6,100.0
117,House,5,20733,1,100.0
117,House,5,20738,6,100.0
117,House,5,20748,1,100.0
117,House,5,20749,1,99.9
117,House,5,20750,1,100.0
117,House,5,20755,6,100.0
117,House,5,20756,6,100.0
117,House,5,20757,1,100.0
117,House,5,20758,6,100.0
117,House,5,20759,6,100.0
117,House,5,20762,1,100.0
117,House,5,20902,1,99.3
117,House,5,20903,6,100.0
117,House,5,20907,1,99.9
117,House,5,20909,6,100.0
117,House,5,20916,6,100.0
117,House,5,20920,1,100.0
117,House,5,20926,6,100.0
117,House,5,20927,1,100.0
117,House,5,20934,1,100.0
117,House,5,20941,1,100.0
117,House,5,20944,1,99.7
117,House,5,20946,6,99.9
117,House,5,20952,1,100.0
117,House,5,20954,1,100.0
117,House,5,20955,1,100.0
117,House,5,20958,1,100.0
117,House,5,20959,1,100.0
117,House,5,21101,6,99.9
117,House,5,21102,1,100.0
117,House,5,21103,6,100.0
117,House,5,21105,6,100.0
117,House,5,21106,6,100.0
117,House,5,21108,6,100.0
117,House,5,21110,1,100.0
117,House,5,21116,6,100.0
